2006-01-11,16:00:00,3665.32,3665.32,3654.91,3657.52,0.0,0.0
2006-01-11,17:00:00,3658.05,3664.62,3655.76,3657.94,0.0,0.0
2006-01-11,23:59:59,3658.26,3668.61,3656.81,3668.61,0.0,0.0
2006-01-12,10:00:00,3667.16,3669.98,3658.48,3662.13,0.0,0.0
2006-01-12,11:00:00,3661.64,3667.38,3659.92,3665.73,0.0,0.0
2006-01-12,12:00:00,3665.93,3666.6,3661.08,3663.27,0.0,0.0
2006-01-12,13:00:00,3663.1,3664.45,3658.95,3660.44,0.0,0.0
2006-01-12,14:00:00,3660.26,3660.87,3656.99,3658.19,0.0,0.0
2006-01-12,15:00:00,3658.41,3664.47,3658.24,3664.31,0.0,0.0
2006-01-12,16:00:00,3664.09,3665.95,3660.81,3661.85,0.0,0.0
2006-01-12,17:00:00,3661.98,3671.85,3661.63,3671.85,0.0,0.0
2006-01-12,23:59:59,3672.14,3676.0,3667.52,3670.2,0.0,0.0
2006-01-13,10:00:00,3670.27,3670.27,3641.4,3644.7,0.0,0.0
2006-01-13,11:00:00,3644.67,3644.87,3631.91,3636.4,0.0,0.0
2006-01-13,12:00:00,3636.6,3637.53,3632.26,3636.82,0.0,0.0
2006-01-13,13:00:00,3636.33,3637.4,3635.05,3635.75,0.0,0.0
2006-01-13,14:00:00,3635.76,3635.76,3626.56,3630.73,0.0,0.0
2006-01-13,15:00:00,3630.37,3634.25,3627.21,3631.05,0.0,0.0
2006-01-13,16:00:00,3631.14,3633.84,3626.6,3630.79,0.0,0.0
2006-01-13,17:00:00,3630.85,3631.55,3618.06,3622.55,0.0,0.0
2006-01-13,23:59:59,3622.96,3631.75,3622.71,3629.25,0.0,0.0
2006-01-16,10:00:00,3628.73,3631.36,3621.03,3628.09,0.0,0.0
2006-01-16,11:00:00,3628.39,3635.36,3627.98,3630.24,0.0,0.0
2006-01-16,12:00:00,3630.06,3636.01,3629.69,3635.01,0.0,0.0
2006-01-16,13:00:00,3634.81,3637.11,3634.81,3636.59,0.0,0.0
2006-01-16,14:00:00,3636.3,3637.41,3635.98,3636.95,0.0,0.0
2006-01-16,15:00:00,3636.85,3639.54,3636.01,3639.41,0.0,0.0
2006-01-16,16:00:00,3639.96,3640.51,3638.18,3639.36,0.0,0.0
2006-01-16,17:00:00,3639.4,3648.64,3639.4,3648.3,0.0,0.0
2006-01-16,23:59:59,3648.19,3649.1,3644.32,3644.41,0.0,0.0
2006-01-17,10:00:00,3639.57,3639.57,3610.65,3612.52,0.0,0.0
2006-01-17,11:00:00,3612.95,3617.48,3607.09,3616.8,0.0,0.0
2006-01-17,12:00:00,3616.68,3617.52,3612.36,3614.21,0.0,0.0
2006-01-17,13:00:00,3613.38,3617.29,3611.67,3614.89,0.0,0.0
2006-01-17,14:00:00,3614.98,3616.05,3611.61,3612.68,0.0,0.0
2006-01-17,15:00:00,3612.79,3612.79,3606.54,3611.08,0.0,0.0
2006-01-17,16:00:00,3611.26,3620.13,3609.76,3615.75,0.0,0.0
2006-01-17,17:00:00,3615.57,3619.39,3608.39,3611.69,0.0,0.0
2006-01-17,23:59:59,3612.55,3616.73,3609.85,3610.07,0.0,0.0
2006-01-18,10:00:00,3609.34,3609.34,3550.16,3565.58,0.0,0.0
2006-01-18,11:00:00,3565.42,3565.46,3555.17,3558.55,0.0,0.0
2006-01-18,12:00:00,3558.59,3564.36,3558.42,3560.74,0.0,0.0
2006-01-18,13:00:00,3561.57,3561.57,3557.21,3557.89,0.0,0.0
2006-01-18,14:00:00,3558.11,3569.13,3557.33,3565.52,0.0,0.0
2006-01-18,15:00:00,3565.42,3569.2,3563.62,3569.2,0.0,0.0
2006-01-18,16:00:00,3569.13,3579.21,3567.9,3573.61,0.0,0.0
2006-01-18,17:00:00,3573.75,3588.08,3572.95,3579.3,0.0,0.0
2006-01-18,23:59:59,3579.24,3579.73,3570.17,3570.17,0.0,0.0
2006-01-19,10:00:00,3572.19,3597.34,3572.19,3589.94,0.0,0.0
2006-01-19,11:00:00,3589.78,3594.37,3586.86,3589.18,0.0,0.0
2006-01-19,12:00:00,3589.32,3591.04,3587.06,3588.87,0.0,0.0
2006-01-19,13:00:00,3588.35,3589.15,3580.11,3587.53,0.0,0.0
2006-01-19,14:00:00,3587.48,3589.53,3581.23,3586.15,0.0,0.0
2006-01-19,15:00:00,3586.5,3593.5,3586.49,3590.87,0.0,0.0
2006-01-19,16:00:00,3590.84,3595.83,3590.2,3592.27,0.0,0.0
2006-01-19,17:00:00,3592.79,3594.11,3585.81,3589.79,0.0,0.0
2006-01-19,23:59:59,3590.04,3595.51,3589.51,3593.22,0.0,0.0
2006-01-20,10:00:00,3593.16,3611.72,3593.16,3610.88,0.0,0.0
2006-01-20,11:00:00,3612.37,3612.37,3607.06,3609.0,0.0,0.0
2006-01-20,12:00:00,3609.22,3609.22,3597.65,3599.29,0.0,0.0
2006-01-20,13:00:00,3603.64,3603.64,3592.67,3593.2,0.0,0.0
2006-01-20,14:00:00,3593.21,3593.62,3589.31,3593.62,0.0,0.0
2006-01-20,15:00:00,3593.72,3595.19,3590.83,3591.31,0.0,0.0
2006-01-20,16:00:00,3591.29,3597.82,3584.5,3584.5,0.0,0.0
2006-01-20,17:00:00,3584.01,3589.65,3555.66,3561.36,0.0,0.0
2006-01-20,23:59:59,3559.71,3568.18,3550.8,3550.8,0.0,0.0
2006-01-23,10:00:00,3550.24,3550.24,3515.07,3528.22,0.0,0.0
2006-01-23,11:00:00,3528.17,3537.82,3525.69,3535.81,0.0,0.0
2006-01-23,12:00:00,3535.35,3536.01,3530.75,3532.68,0.0,0.0
2006-01-23,13:00:00,3533.06,3533.08,3519.94,3523.07,0.0,0.0
2006-01-23,14:00:00,3522.97,3533.6,3522.03,3531.4,0.0,0.0
2006-01-23,15:00:00,3531.33,3535.73,3529.09,3531.56,0.0,0.0
2006-01-23,16:00:00,3531.33,3533.58,3528.88,3529.03,0.0,0.0
2006-01-23,17:00:00,3527.17,3537.33,3521.89,3536.17,0.0,0.0
2006-01-23,23:59:59,3535.93,3545.85,3534.75,3544.31,0.0,0.0
2006-01-24,10:00:00,3544.78,3550.83,3530.96,3533.82,0.0,0.0
2006-01-24,11:00:00,3534.01,3539.79,3531.58,3533.06,0.0,0.0
2006-01-24,12:00:00,3533.26,3535.32,3528.92,3533.32,0.0,0.0
2006-01-24,13:00:00,3533.16,3541.25,3531.59,3540.87,0.0,0.0
2006-01-24,14:00:00,3541.06,3544.17,3539.15,3542.93,0.0,0.0
2006-01-24,15:00:00,3543.11,3543.11,3537.69,3540.24,0.0,0.0
2006-01-24,16:00:00,3540.33,3550.64,3538.32,3550.23,0.0,0.0
2006-01-24,17:00:00,3550.25,3553.16,3540.78,3540.82,0.0,0.0
2006-01-24,23:59:59,3540.97,3540.97,3526.37,3532.68,0.0,0.0
2006-01-25,10:00:00,3532.72,3551.63,3532.72,3551.1,0.0,0.0
2006-01-25,11:00:00,3551.29,3557.91,3551.29,3553.67,0.0,0.0
2006-01-25,12:00:00,3553.7,3565.12,3553.7,3563.88,0.0,0.0
2006-01-25,13:00:00,3563.09,3566.18,3559.07,3559.27,0.0,0.0
2006-01-25,14:00:00,3558.67,3568.58,3558.51,3563.75,0.0,0.0
2006-01-25,15:00:00,3563.88,3567.82,3563.8,3567.13,0.0,0.0
2006-01-25,16:00:00,3567.4,3570.54,3563.03,3566.92,0.0,0.0
2006-01-25,17:00:00,3567.17,3573.03,3549.99,3561.57,0.0,0.0
2006-01-25,23:59:59,3561.9,3578.0,3561.45,3578.0,0.0,0.0
2006-01-26,10:00:00,3578.92,3613.81,3577.98,3608.73,0.0,0.0
2006-01-26,11:00:00,3609.05,3640.93,3609.05,3627.42,0.0,0.0
2006-01-26,12:00:00,3627.61,3639.39,3620.79,3634.28,0.0,0.0
2006-01-26,13:00:00,3634.74,3634.74,3625.34,3628.11,0.0,0.0
2006-01-26,14:00:00,3628.38,3632.76,3626.37,3629.48,0.0,0.0
2006-01-26,15:00:00,3629.58,3632.17,3618.79,3622.18,0.0,0.0
2006-01-26,16:00:00,3622.88,3626.37,3619.12,3623.55,0.0,0.0
2006-01-26,17:00:00,3622.12,3636.5,3618.76,3636.5,0.0,0.0
2006-01-26,23:59:59,3636.57,3641.42,3630.64,3641.42,0.0,0.0
2006-01-27,10:00:00,3643.35,3678.85,3643.35,3673.43,0.0,0.0
2006-01-27,11:00:00,3673.16,3678.88,3666.37,3666.73,0.0,0.0
2006-01-27,12:00:00,3667.07,3671.99,3662.72,3662.87,0.0,0.0
2006-01-27,13:00:00,3663.83,3668.87,3662.21,3667.33,0.0,0.0
2006-01-27,14:00:00,3667.44,3668.23,3662.42,3667.21,0.0,0.0
2006-01-27,15:00:00,3666.94,3674.71,3649.8,3652.08,0.0,0.0
